hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20040226_0048_24:37-38-39,particularly_memorable,"Garai , who was the lovelorn heroine in  -LBQ-  I Capture the Castle  -RDQ-  and Luna , of  -LBQ-  Y Tu Mama Tambien ,  -RDQ-  are much better actors than Grey and Swayze , but they 're not particularly memorable in these roles .",not,particularly,memorable,they 're not particularly memorable in these,nyt_eng_20040226_0048_24,"She 's going to Radcliffe , and he 's not white .","Garai , who was the lovelorn heroine in  -LBQ-  I Capture the Castle  -RDQ-  and Luna , of  -LBQ-  Y Tu Mama Tambien ,  -RDQ-  are much better actors than Grey and Swayze , but they 're not particularly memorable in these roles .","Garai , who was the lovelorn heroine in `` I Capture the Castle '' and Luna , of `` Y Tu Mama Tambien , '' are much better actors than Grey and Swayze , but they 're not particularly memorable in these roles .","Garai , who be the lovelorn heroine in `` I Capture the Castle '' and Luna , of `` Y Tu Mama Tambien , '' be much better actor than Grey and Swayze , but they be not particularly memorable in these role .","The material almost requires sexier , but less talented , people to bring out the movie 's garbagey strains .",not,particularly,memorable,37,38,39,"{'lemma': 'memorable', 'ix': 39, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'actor'}","{'lemma': 'not', 'ix': 37, 'xpos': 'RB', 'deprel': 'neg', 'head': 'memorable'}",neg,"{'lemma': 'memorable', 'ix': 39, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'actor'}","{'lemma': 'particularly', 'ix': 38, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'memorable'}",advmod,nyt_eng_200402,37-38-39,particularly_memorable,immediateNeg
nyt_eng_20040226_0046_10:29-30-31,yet_ready,"Upon his return to this nation , Kerry again made the difficult choice to serve his country , this time by speaking about his Vietnam experience to a nation not yet ready to hear it .",not,yet,ready,a nation not yet ready to hear,nyt_eng_20040226_0046_10,"That service also forced Kerry to confront the futility and shaky moral foundation of a war that would eventually claim more than 50,000 American lives and leave many thousands more with physical and psychic scars .","Upon his return to this nation , Kerry again made the difficult choice to serve his country , this time by speaking about his Vietnam experience to a nation not yet ready to hear it .","upon his return to this nation , Kerry again made the difficult choice to serve his country , this time by speaking about his Vietnam experience to a nation not yet ready to hear it .","upon he return to this nation , Kerry again make the difficult choice to serve he country , this time by speak about he Vietnam experience to a nation not yet ready to hear it .","Some of what he told the country back then about the reality of the Vietnam War was highly controversial , but almost all of it has been vindicated by the passage of time .",not,yet,ready,29,30,31,"{'lemma': 'ready', 'ix': 31, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'nation'}","{'lemma': 'not', 'ix': 29, 'xpos': 'RB', 'deprel': 'neg', 'head': 'ready'}",neg,"{'lemma': 'ready', 'ix': 31, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'nation'}","{'lemma': 'yet', 'ix': 30, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'ready'}",advmod,nyt_eng_200402,29-30-31,yet_ready,immediateNeg
nyt_eng_20040226_0002_8:2-3-4,entirely_happenstance,It is not entirely happenstance .,not,entirely,happenstance,it is not entirely happenstance .,nyt_eng_20040226_0002_8,"And then there are guys like pitcher Mark Hendrickson of Mount Vernon and third baseman Jared Sandberg of Olympia , both of whom grew up watching Piniella 's Mariners .",It is not entirely happenstance .,it is not entirely happenstance .,it be not entirely happenstance .,"-LBQ-  Hey , there 's nothing wrong with bringing in people who have had success for you ,  -RDQ-  Piniella said yesterday of the ex-Mariners in the D-Rays ' camp .",not,entirely,happenstance,2,3,4,"{'lemma': 'happenstance', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'happenstance'}",neg,"{'lemma': 'happenstance', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'entirely', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'happenstance'}",advmod,nyt_eng_200402,2-3-4,entirely_happenstance,immediateNeg
nyt_eng_20040225_0066_7:4-6-7,too_involved,He said Wannstedt may not be too involved in the decision .,not,too,involved,Wannstedt may not be too involved in the,nyt_eng_20040225_0066_7,"Fiedler 's agent , Brian Levy , said he was n't sure exactly what was accomplished in the meeting .",He said Wannstedt may not be too involved in the decision .,he said Wannstedt may not be too involved in the decision .,he say Wannstedt may not be too involved in the decision .,"-LBQ-  I do n't know what Dave can do ,  -RDQ-  Levy said .",not,too,involved,4,6,7,"{'lemma': 'involved', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'involved'}",neg,"{'lemma': 'involved', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'too', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'involved'}",advmod,nyt_eng_200402,4-6-7,too_involved,immediateNeg
nyt_eng_20040225_0059_30:32-33-34,overly_dramatic,"-LBQ-  What I admire about this show ,  -RDQ-  said Elizabeth Saltzman , the fashion director of Vanity Fair and a close friend of Ford 's ,  -LBQ-  is that it was n't overly dramatic or emotional .",n't,overly,dramatic,it was n't overly dramatic or emotional,nyt_eng_20040225_0059_30,But what a fantastic way to go out .  -RDQ-,"-LBQ-  What I admire about this show ,  -RDQ-  said Elizabeth Saltzman , the fashion director of Vanity Fair and a close friend of Ford 's ,  -LBQ-  is that it was n't overly dramatic or emotional .","`` What I admire about this show , '' said Elizabeth Saltzman , the fashion director of Vanity Fair and a close friend of Ford 's , `` is that it was n't overly dramatic or emotional .","`` what I admire about this show , '' say Elizabeth Saltzman , the fashion director of Vanity Fair and a close friend of Ford 's , `` be that it be not overly dramatic or emotional .",He did n't shove humble pie in anyone 's face .  -RDQ-,n't,overly,dramatic,32,33,34,"{'lemma': 'dramatic', 'ix': 34, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'be'}","{'lemma': 'not', 'ix': 32, 'xpos': 'RB', 'deprel': 'neg', 'head': 'dramatic'}",neg,"{'lemma': 'dramatic', 'ix': 34, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'be'}","{'lemma': 'overly', 'ix': 33, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'dramatic'}",advmod,nyt_eng_200402,32-33-34,overly_dramatic,immediateNeg
nyt_eng_20040225_0053_37:11-12-13,completely_clear,"Some of the seal bodies have been so decomposed it is not completely clear if there even was a killing , and some scientists suggest seal heads can fall off naturally as the bodies decompose at sea .",not,completely,clear,it is not completely clear if there,nyt_eng_20040225_0053_37,Investigators fear they may be missing important clues _ or other killings _ that have slipped beneath the waves .,"Some of the seal bodies have been so decomposed it is not completely clear if there even was a killing , and some scientists suggest seal heads can fall off naturally as the bodies decompose at sea .","some of the seal bodies have been so decomposed it is not completely clear if there even was a killing , and some scientists suggest seal heads can fall off naturally as the bodies decompose at sea .","some of the seal body have be so decompose it be not completely clear if there even be a killing , and some scientist suggest seal head can fall off naturally as the body decompose at sea .","-LBQ-  We are looking at these as individual separate incidents but also as a whole ,  -RDQ-  said Cohen .",not,completely,clear,11,12,13,"{'lemma': 'clear', 'ix': 13, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'decompose'}","{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 13, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'decompose'}","{'lemma': 'completely', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,nyt_eng_200402,11-12-13,completely_clear,immediateNeg
nyt_eng_20040225_0052_16:3-4-5,terribly_sympathetic,"-LBQ-  I 'm not terribly sympathetic ,  -RDQ-  said Alex Jones , director of Harvard 's Shorenstein Center on the Press , Politics , and Public Policy .",not,terribly,sympathetic,"I 'm not terribly sympathetic , ''",nyt_eng_20040225_0052_16,"His campaign website tells supporters how to be part of a  -LBQ-  media response team ,  -RDQ-  and encourages them to write letters when press coverage  -LBQ-  excludes Rep. Kucinich or labels him a hopeless longshot .  -RDQ-","-LBQ-  I 'm not terribly sympathetic ,  -RDQ-  said Alex Jones , director of Harvard 's Shorenstein Center on the Press , Politics , and Public Policy .","`` I 'm not terribly sympathetic , '' said Alex Jones , director of Harvard 's Shorenstein Center on the Press , Politics , and Public Policy .","`` I be not terribly sympathetic , '' say Alex Jones , director of Harvard 's Shorenstein Center on the Press , Politics , and Public Policy .","-LBQ-  I think it 's been demonstrated you can be an obscure guy -LRB- and attract headlines -RRB- , but you 've got to catch fire .",not,terribly,sympathetic,3,4,5,"{'lemma': 'sympathetic', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sympathetic'}",neg,"{'lemma': 'sympathetic', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'terribly', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sympathetic'}",advmod,nyt_eng_200402,3-4-5,terribly_sympathetic,immediateNeg
nyt_eng_20040225_0047_26:3-4-5,so_simple,The answers are not so simple as to stop exporting jobs .,not,so,simple,answers are not so simple as to,nyt_eng_20040225_0047_26,What will be left for U.S. workers ? Will we lose all our production jobs and become a nation of service workers ?,The answers are not so simple as to stop exporting jobs .,the answers are not so simple as to stop exporting jobs .,the answer be not so simple as to stop export job .,"Demagogues can make such simplistic claims , cavalierly disregarding the effect of injecting sky-high American labor costs into products  -LBQ-  Made in the USA .  -RDQ-",not,so,simple,3,4,5,"{'lemma': 'simple', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'simple'}",neg,"{'lemma': 'simple', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'simple'}",advmod,nyt_eng_200402,3-4-5,so_simple,immediateNeg
nyt_eng_20040225_0047_20:0-5-6,so_open,Never have international markets been so open and free .,never,so,open,never have international markets been so open and free,nyt_eng_20040225_0047_20,"On the economic front , the triumph of American-style capitalism around the world has unleashed forces even the most learned economists have yet to comprehend .",Never have international markets been so open and free .,never have international markets been so open and free .,never have international market be so open and free .,"But we are beginning to see the effects of such free markets , and there is growing unease that we 've opened up a Pandora 's box of unintended consequences that may plague us for generations to come .",never,so,open,0,5,6,"{'lemma': 'open', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 0, 'xpos': 'RB', 'deprel': 'neg', 'head': 'open'}",neg,"{'lemma': 'open', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'open'}",advmod,nyt_eng_200402,0-5-6,so_open,immediateNeg
nyt_eng_20040225_0035_14:21-22-23,all_fiction,"Last week in a radio interview , the elder Gibson repeated his contention that the Holocaust was  -LBQ-  all _ maybe not all fiction _ but most of it is .  -RDQ-",not,all,fiction,_ maybe not all fiction _ but,nyt_eng_20040225_0035_14,"The chairman said he was angry not just because of what he had read about the film and its portrayal of Jews in relation to the death of Jesus , but because of Gibson 's remarks defending hksfather , Hutton Gibson .","Last week in a radio interview , the elder Gibson repeated his contention that the Holocaust was  -LBQ-  all _ maybe not all fiction _ but most of it is .  -RDQ-","last week in a radio interview , the elder Gibson repeated his contention that the Holocaust was `` all _ maybe not all fiction _ but most of it is . ''","last week in a radio interview , the elder Gibson repeat he contention that the Holocaust be `` all _ maybe not all fiction _ but most of it be . ''","Asked about his father 's Holocaust denial in an interview with Diane Sawyer on ABC , the movie star told her to  -LBQ-  leave it alone .  -RDQ-",not,all,fiction,21,22,23,"{'lemma': 'fiction', 'ix': 23, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'contention'}","{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'neg', 'head': 'fiction'}",neg,"{'lemma': 'fiction', 'ix': 23, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'contention'}","{'lemma': 'all', 'ix': 22, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'fiction'}",advmod,nyt_eng_200402,21-22-23,all_fiction,immediateNeg
nyt_eng_20040225_0033_46:19-21-22,so_aware,"Young Neopets user -LCB- Lmke Nadya may realize they are the targets of marketers , but their parents may not be so aware .",not,so,aware,parents may not be so aware .,nyt_eng_20040225_0033_46,-LBQ-  At home you get to play .  -RDQ-,"Young Neopets user -LCB- Lmke Nadya may realize they are the targets of marketers , but their parents may not be so aware .","Young Neopets user -LCB- Lmke Nadya may realize they are the targets of marketers , but their parents may not be so aware .","Young Neopets user -lcb- Lmke Nadya may realize they be the target of marketer , but they parent may not be so aware .","-LBQ-  I had no idea there were ads ; I never really looked ,  -RDQ-  said Inna Rozenblit , Nadya 's mother .",not,so,aware,19,21,22,"{'lemma': 'aware', 'ix': 22, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'realize'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'aware'}",neg,"{'lemma': 'aware', 'ix': 22, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'realize'}","{'lemma': 'so', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'aware'}",advmod,nyt_eng_200402,19-21-22,so_aware,immediateNeg
nyt_eng_20040225_0031_31:21-22-23,as_precise,"MacDougall 's results were flawed , Urban Legends says , because his sample size was too small , his measurements were not as precise as he thought and his basic methodology flawed .",not,as,precise,measurements were not as precise as he,nyt_eng_20040225_0031_31,"MacDougall reported his first subject lost 21.3 grams at the moment of death , and this phrase has entered the language , providing the title of the 2003 movie  -LBQ-  21 Grams ,  -RDQ-  starring Sean Penn and Naomi Watts .","MacDougall 's results were flawed , Urban Legends says , because his sample size was too small , his measurements were not as precise as he thought and his basic methodology flawed .","MacDougall 's results were flawed , Urban Legends says , because his sample size was too small , his measurements were not as precise as he thought and his basic methodology flawed .","MacDougall 's result be flawed , Urban Legends say , because he sample size be too small , he measurement be not as precise as he think and he basic methodology flawed .",McDougall also believed that the soul  -LBQ-  gives off a light resembling the interstellar ether .  -RDQ-,not,as,precise,21,22,23,"{'lemma': 'precise', 'ix': 23, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'say'}","{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'neg', 'head': 'precise'}",neg,"{'lemma': 'precise', 'ix': 23, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'say'}","{'lemma': 'as', 'ix': 22, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'precise'}",advmod,nyt_eng_200402,21-22-23,as_precise,immediateNeg
nyt_eng_20040225_0014_13:6-7-8,as_terrible,"Holding the same absolute number is not as terrible as it sounds , but it 's still not adequate .",not,as,terrible,number is not as terrible as it,nyt_eng_20040225_0014_13,"WOLFENSOHN  -COL-  No , proportionately it 's coming down .","Holding the same absolute number is not as terrible as it sounds , but it 's still not adequate .","holding the same absolute number is not as terrible as it sounds , but it 's still not adequate .","hold the same absolute number be not as terrible as it sound , but it be still not adequate .",We 're doing very well in China and India _ the Chinese have managed to take 250 million people out of poverty in the last 20 years .,not,as,terrible,6,7,8,"{'lemma': 'terrible', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'terrible'}",neg,"{'lemma': 'terrible', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'terrible'}",advmod,nyt_eng_200402,6-7-8,as_terrible,immediateNeg
