adj,PosVers,Pos%ofPossible,PosTrivialVers,Pos%ofTrivial,VersDiffPos,PercDiffPos,NegVers,Neg%ofPossible,NegTrivialVers,Neg%ofTrivial,VersDiffNeg,PercDiffNeg,NegVersOdds,AllVers,PosVersRatioAll,NegVersRatioAll
logical,138,3.204086371023915,525,0.9300430477067795,387,-2.2740433233171355,23.0,0.5340143951706524,69.0,0.12223422912717676,46.0,-0.41178016604347567,0.16666666666666666,145,0.9517241379310345,0.15862068965517243
wed,6,0.1393081030879963,37,0.0655458909812397,31,-0.0737622121067566,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
parsimonious,12,0.2786162061759926,96,0.1700650144378111,84,-0.10855119173818148,2.0,0.046436034362665427,7.0,0.012400573969423729,5.0,-0.0340354603932417,0.16666666666666666,12,1.0,0.16666666666666666
discriminating,6,0.1393081030879963,26,0.046059274743573846,20,-0.09324882834442244,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
assignable,6,0.1393081030879963,35,0.06200286984711864,29,-0.07730523324087765,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
trouble,6,0.1393081030879963,31,0.054916827578876504,25,-0.08439127550911979,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
trouble-free,6,0.1393081030879963,31,0.054916827578876504,25,-0.08439127550911979,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.16666666666666666,8,0.75,0.125
dusk,6,0.1393081030879963,26,0.046059274743573846,20,-0.09324882834442244,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
exchangeable,6,0.1393081030879963,65,0.1151481868589346,59,-0.02415991622906169,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.16666666666666666,6,1.0,0.16666666666666666
motivating,42,0.975156721615974,184,0.325957944339138,142,-0.649198777276836,7.0,0.162526120269329,30.0,0.053145317011815976,23.0,-0.10938080325751302,0.16666666666666666,47,0.8936170212765957,0.14893617021276595
intrusive,84,1.950313443231948,349,0.6182571879041259,265,-1.3320562553278221,14.0,0.325052240538658,61.0,0.10806214459069248,47.0,-0.21699009594796553,0.16666666666666666,91,0.9230769230769231,0.15384615384615385
lunchtime,6,0.1393081030879963,25,0.04428776417651331,19,-0.09502033891148298,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
violative,6,0.1393081030879963,48,0.08503250721890555,42,-0.05427559586909074,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.16666666666666666,8,0.75,0.125
doctrinaire,12,0.2786162061759926,83,0.1470353770660242,71,-0.13158082910996838,2.0,0.046436034362665427,16.0,0.02834416907296852,14.0,-0.018091865289696907,0.16666666666666666,13,0.9230769230769231,0.15384615384615385
useful,384,8.915718597631763,1114,1.9734627717054334,730,-6.942255825926329,64.0,1.4859530996052936,206.0,0.3649311768144697,142.0,-1.121021922790824,0.16666666666666666,396,0.9696969696969697,0.16161616161616163
well-developed,6,0.1393081030879963,26,0.046059274743573846,20,-0.09324882834442244,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
patentable,6,0.1393081030879963,38,0.06731740154830024,32,-0.07199070153969606,1.0,0.023218017181332713,21.0,0.03720172190827118,20.0,0.013983704726938467,0.16666666666666666,9,0.6666666666666666,0.1111111111111111
cold-hardy,6,0.1393081030879963,24,0.04251625360945278,18,-0.09679184947854352,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
peer,6,0.1393081030879963,55,0.09743308118832929,49,-0.041875021899667006,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
spreadable,6,0.1393081030879963,46,0.0814894860847845,40,-0.057818617003211795,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
trusty,6,0.1393081030879963,35,0.06200286984711864,29,-0.07730523324087765,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
arithmetic,6,0.1393081030879963,40,0.0708604226824213,34,-0.06844768040557499,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.16666666666666666,6,1.0,0.16666666666666666
cool-looking,6,0.1393081030879963,49,0.0868040177859661,43,-0.0525040853020302,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.16666666666666666,8,0.75,0.125
advertised,6,0.1393081030879963,35,0.06200286984711864,29,-0.07730523324087765,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.16666666666666666,6,1.0,0.16666666666666666
brainy,18,0.4179243092639889,114,0.2019522046449007,96,-0.21597210461908817,3.0,0.06965405154399815,14.0,0.024801147938847457,11.0,-0.04485290360515069,0.16666666666666666,19,0.9473684210526315,0.15789473684210525
grievous,18,0.4179243092639889,71,0.1257772502612978,53,-0.2921470590026911,3.0,0.06965405154399815,11.0,0.019486616237665857,8.0,-0.05016743530633229,0.16666666666666666,18,1.0,0.16666666666666666
pro-active,18,0.4179243092639889,78,0.13817782423072153,60,-0.2797464850332674,3.0,0.06965405154399815,12.0,0.02125812680472639,9.0,-0.04839592473927176,0.16666666666666666,18,1.0,0.16666666666666666
boastful,18,0.4179243092639889,116,0.20549522577902177,98,-0.2124290834849671,3.0,0.06965405154399815,18.0,0.031887190207089584,15.0,-0.03776686133690856,0.16666666666666666,18,1.0,0.16666666666666666
saccharine,24,0.5572324123519852,185,0.32772945490619854,161,-0.22950295744578664,4.0,0.09287206872533085,20.0,0.03543021134121065,16.0,-0.0574418573841202,0.16666666666666666,24,1.0,0.16666666666666666
persnickety,12,0.2786162061759926,62,0.10983365515775301,50,-0.16878255101823958,2.0,0.046436034362665427,7.0,0.012400573969423729,5.0,-0.0340354603932417,0.16666666666666666,12,1.0,0.16666666666666666
replicable,12,0.2786162061759926,76,0.13463480309660047,64,-0.1439814030793921,2.0,0.046436034362665427,21.0,0.03720172190827118,19.0,-0.009234312454394246,0.16666666666666666,17,0.7058823529411765,0.11764705882352941
nimble,54,1.2537729277919665,247,0.43756311006395154,193,-0.8162098177280149,9.0,0.20896215463199444,29.0,0.05137380644475544,20.0,-0.157588348187239,0.16666666666666666,58,0.9310344827586207,0.15517241379310345
cookie-cutter,12,0.2786162061759926,48,0.08503250721890555,36,-0.19358369895708705,2.0,0.046436034362665427,7.0,0.012400573969423729,5.0,-0.0340354603932417,0.16666666666666666,12,1.0,0.16666666666666666
tempted,18,0.4179243092639889,50,0.08857552835302662,32,-0.32934878091096226,3.0,0.06965405154399815,8.0,0.01417208453648426,5.0,-0.055481967007513885,0.16666666666666666,20,0.9,0.15
stinkin,6,0.1393081030879963,16,0.02834416907296852,10,-0.11096393401502777,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.16666666666666666,6,1.0,0.16666666666666666
defensible,66,1.5323891339679592,211,0.37378872964977233,145,-1.1586004043181868,11.0,0.2553981889946598,50.0,0.08857552835302662,39.0,-0.1668226606416332,0.16666666666666666,68,0.9705882352941176,0.16176470588235295
close-minded,12,0.2786162061759926,65,0.1151481868589346,53,-0.16346801931705798,2.0,0.046436034362665427,9.0,0.015943595103544792,7.0,-0.030492439259120634,0.16666666666666666,12,1.0,0.16666666666666666
unpacked,24,0.5572324123519852,93,0.1647504827366295,69,-0.39248192961535566,4.0,0.09287206872533085,17.0,0.03011567964002905,13.0,-0.0627563890853018,0.16666666666666666,27,0.8888888888888888,0.14814814814814814
extroverted,24,0.5572324123519852,159,0.2816701801626247,135,-0.2755622321893605,4.0,0.09287206872533085,15.0,0.026572658505907988,11.0,-0.06629941021942287,0.16666666666666666,27,0.8888888888888888,0.14814814814814814
summery,24,0.5572324123519852,128,0.22675335258374815,104,-0.330479059768237,4.0,0.09287206872533085,15.0,0.026572658505907988,11.0,-0.06629941021942287,0.16666666666666666,25,0.96,0.16
obliging,12,0.2786162061759926,79,0.13994933479778207,67,-0.13866687137821052,2.0,0.046436034362665427,5.0,0.008857552835302663,3.0,-0.03757848152736276,0.16666666666666666,12,1.0,0.16666666666666666
flippant,24,0.5572324123519852,160,0.2834416907296852,136,-0.27379072162229995,4.0,0.09287206872533085,15.0,0.026572658505907988,11.0,-0.06629941021942287,0.16666666666666666,26,0.9230769230769231,0.15384615384615385
reproducible,24,0.5572324123519852,116,0.20549522577902177,92,-0.3517371865729634,4.0,0.09287206872533085,27.0,0.04783078531063438,23.0,-0.04504128341469647,0.16666666666666666,25,0.96,0.16
distinguished,24,0.5572324123519852,91,0.16120746160250846,67,-0.39602495074947675,4.0,0.09287206872533085,17.0,0.03011567964002905,13.0,-0.0627563890853018,0.16666666666666666,25,0.96,0.16
defeatist,12,0.2786162061759926,97,0.17183652500487165,85,-0.10677968117112094,2.0,0.046436034362665427,12.0,0.02125812680472639,10.0,-0.025177907557939038,0.16666666666666666,13,0.9230769230769231,0.15384615384615385
prejudicial,36,0.8358486185279778,158,0.27989866959556414,122,-0.5559499489324136,6.0,0.1393081030879963,22.0,0.038973232475331715,16.0,-0.10033487061266458,0.16666666666666666,37,0.972972972972973,0.16216216216216217
cowardly,36,0.8358486185279778,184,0.325957944339138,148,-0.5098906741888398,6.0,0.1393081030879963,19.0,0.03365870077415012,13.0,-0.10564940231384617,0.16666666666666666,38,0.9473684210526315,0.15789473684210525
curly,36,0.8358486185279778,161,0.2852132012967457,125,-0.550635417231232,6.0,0.1393081030879963,17.0,0.03011567964002905,11.0,-0.10919242344796724,0.16666666666666666,36,1.0,0.16666666666666666
unequivocal,18,0.4179243092639889,98,0.1736080355719322,80,-0.2443162736920567,3.0,0.06965405154399815,12.0,0.02125812680472639,9.0,-0.04839592473927176,0.16666666666666666,19,0.9473684210526315,0.15789473684210525
favourable,78,1.8110053401439519,253,0.4481921734663147,175,-1.362813166677637,13.0,0.3018342233573253,43.0,0.0761749543836029,30.0,-0.2256592689737224,0.16666666666666666,83,0.9397590361445783,0.1566265060240964
whole,78,1.8110053401439519,284,0.5031090010451912,206,-1.3078963390987606,13.0,0.3018342233573253,39.0,0.06908891211536076,26.0,-0.23274531124196451,0.16666666666666666,79,0.9873417721518988,0.16455696202531644
cleanable,6,0.1393081030879963,34,0.0602313592800581,28,-0.0790767438079382,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.16666666666666666,6,1.0,0.16666666666666666
floriferous,6,0.1393081030879963,24,0.04251625360945278,18,-0.09679184947854352,1.0,0.023218017181332713,1.0,0.0017715105670605324,0.0,-0.021446506614272182,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
inky,6,0.1393081030879963,58,0.10274761288951088,52,-0.03656049019848541,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.16666666666666666,6,1.0,0.16666666666666666
virulent,30,0.6965405154399814,134,0.23738241598611134,104,-0.4591580994538701,5.0,0.11609008590666356,21.0,0.03720172190827118,16.0,-0.07888836399839239,0.16666666666666666,30,1.0,0.16666666666666666
epochal,6,0.1393081030879963,39,0.06908891211536076,33,-0.07021919097263553,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.16666666666666666,6,1.0,0.16666666666666666
flip,6,0.1393081030879963,61,0.10806214459069248,55,-0.031245958497303813,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
lookin,6,0.1393081030879963,33,0.05845984871299758,27,-0.08084825437499871,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
touristy,30,0.6965405154399814,128,0.22675335258374815,98,-0.46978716285623323,5.0,0.11609008590666356,30.0,0.053145317011815976,25.0,-0.06294476889484758,0.16666666666666666,33,0.9090909090909091,0.15151515151515152
bulletproof,30,0.6965405154399814,113,0.2001806940778402,83,-0.4963598213621412,5.0,0.11609008590666356,18.0,0.031887190207089584,13.0,-0.08420289569957398,0.16666666666666666,33,0.9090909090909091,0.15151515151515152
existent,30,0.6965405154399814,134,0.23738241598611134,104,-0.4591580994538701,5.0,0.11609008590666356,32.0,0.05668833814593704,27.0,-0.05940174776072652,0.16666666666666666,31,0.967741935483871,0.16129032258064516
driverless,6,0.1393081030879963,38,0.06731740154830024,32,-0.07199070153969606,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
successfull,6,0.1393081030879963,39,0.06908891211536076,33,-0.07021919097263553,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.16666666666666666,6,1.0,0.16666666666666666
midday,6,0.1393081030879963,25,0.04428776417651331,19,-0.09502033891148298,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.16666666666666666,8,0.75,0.125
geographical,18,0.4179243092639889,89,0.1576644404683874,71,-0.2602598687956015,3.0,0.06965405154399815,15.0,0.026572658505907988,12.0,-0.04308139303809016,0.16666666666666666,20,0.9,0.15
unshaken,6,0.1393081030879963,44,0.07794646495066343,38,-0.06136163813733286,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
tailored,6,0.1393081030879963,37,0.0655458909812397,31,-0.0737622121067566,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.16666666666666666,6,1.0,0.16666666666666666
whining,6,0.1393081030879963,40,0.0708604226824213,34,-0.06844768040557499,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.16666666666666666,6,1.0,0.16666666666666666
beachy,6,0.1393081030879963,52,0.09211854948714769,46,-0.0471895536008486,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.16666666666666666,6,1.0,0.16666666666666666
reviewable,6,0.1393081030879963,38,0.06731740154830024,32,-0.07199070153969606,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.16666666666666666,6,1.0,0.16666666666666666
eggy,6,0.1393081030879963,44,0.07794646495066343,38,-0.06136163813733286,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
climatic,6,0.1393081030879963,45,0.07971797551772396,39,-0.059590127570272336,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.16666666666666666,8,0.75,0.125
pedantic,30,0.6965405154399814,188,0.3330439866073801,158,-0.3634965288326013,5.0,0.11609008590666356,14.0,0.024801147938847457,9.0,-0.0912889379678161,0.16666666666666666,33,0.9090909090909091,0.15151515151515152
syrupy,18,0.4179243092639889,96,0.1700650144378111,78,-0.24785929482617777,3.0,0.06965405154399815,12.0,0.02125812680472639,9.0,-0.04839592473927176,0.16666666666666666,19,0.9473684210526315,0.15789473684210525
foreseeable,30,0.6965405154399814,118,0.20903824691314282,88,-0.4875022685268386,5.0,0.11609008590666356,30.0,0.053145317011815976,25.0,-0.06294476889484758,0.16666666666666666,35,0.8571428571428571,0.14285714285714285
ennobling,6,0.1393081030879963,45,0.07971797551772396,39,-0.059590127570272336,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.16666666666666666,7,0.8571428571428571,0.14285714285714285
wilder,6,0.1393081030879963,46,0.0814894860847845,40,-0.057818617003211795,1.0,0.023218017181332713,2.0,0.003543021134121065,1.0,-0.019674996047211648,0.16666666666666666,6,1.0,0.16666666666666666
responsive,187,4.341769212909218,655,1.1603394214246487,468,-3.181429791484569,31.0,0.7197585326213141,100.0,0.17715105670605324,69.0,-0.5426074759152608,0.1657754010695187,194,0.9639175257731959,0.15979381443298968
spectacular,139,3.2273043882052472,576,1.0203900866268667,437,-2.2069143015783803,23.0,0.5340143951706524,95.0,0.1682935038707506,72.0,-0.3657208912999018,0.16546762589928057,147,0.9455782312925171,0.1564625850340136
offensive,260,6.036684467146506,778,1.3782352211730944,518,-4.6584492459734115,43.0,0.9983747387973066,153.0,0.2710411167602615,110.0,-0.7273336220370452,0.16538461538461538,266,0.9774436090225563,0.16165413533834586
appropriate,309,7.174367309031808,977,1.7307658240181403,668,-5.443601485013668,51.0,1.1841188762479684,160.0,0.2834416907296852,109.0,-0.9006771855182831,0.1650485436893204,317,0.9747634069400631,0.1608832807570978
literal,91,2.112839563501277,417,0.738719906464242,326,-1.3741196570370349,15.0,0.3482702577199907,51.0,0.09034703892008716,36.0,-0.25792321879990354,0.16483516483516483,97,0.9381443298969072,0.15463917525773196
shocking,165,3.8309728349198977,565,1.0009034703892008,400,-2.830069364530697,27.0,0.6268864638959832,92.0,0.162978972169569,65.0,-0.4639074917264142,0.16363636363636364,174,0.9482758620689655,0.15517241379310345
tasteful,55,1.2769909449732992,287,0.5084235327463729,232,-0.7685674122269264,9.0,0.20896215463199444,24.0,0.04251625360945278,15.0,-0.16644590102254167,0.16363636363636364,58,0.9482758620689655,0.15517241379310345
