hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19960501_0238_25:25,outdated_input_file,as_good,as,good,"Though recent Commerce Department figures showed exports of U.S. goods and services edged up 2.0 percent in February , analysts said that may be as good as it gets for some time as European economies slow .",nyt_eng_19960501_0238_25,25,,,,nyt_eng_19960501,Nyt1,1996-05-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,193785,1996,False
nyt_eng_20061214_0177_21:6,neg-ext-nonsubj,as_good,as,good,"-LBQ-  The pay is n't as good as it would be in private practice , but that 's not the point ,  -RDQ-  Holland told the San Francisco Chronicle recently .",nyt_eng_20061214_0177_21,6,nyt_eng_200612,He is now serving in San Diego at about half his San Francisco salary .,-LBQ-  I can look at myself in the mirror and just feel good that I 'm doing things for the right reason .  -RDQ-,nyt_eng_20061214,Nyt2,2006-12-14,negative,not_VP-adv,not,VP-adv,False,66060,2006,False
nyt_eng_19981002_0178_59:16,neg-ext-nonsubj,as_good,as,good,"-LBQ-  If I could make up my own show , it would n't be nearly as good as this _ the crew , the cast , everything .",nyt_eng_19981002_0178_59,16,nyt_eng_199810,"-LBQ-  ` Sabrina ' is the best show I could ever ask for ,  -RDQ-  Hart said .",So I 'm really lucky .  -RDQ-,nyt_eng_19981002,Nyt1,1998-10-02,negative,not_VP-adv,not,VP-adv,False,16419,1998,False
nyt_eng_20040930_0363_146:6,neg-ext-nonsubj,as_good,as,good,William Green still is n't as good as Clinton Portis .,nyt_eng_20040930_0363_146,6,nyt_eng_200409,This just in .,"Green was selected by Brownies in first round instead of Portis , who played for Clev coach Butch Davis at Miami .",nyt_eng_20040930,Nyt2,2004-09-30,negative,not_VP-adv,not,VP-adv,False,31206,2004,False
nyt_eng_19960124_0726_23:24,outdated_input_file,as_good,as,good,"For instance , if I call my work voice mail from home and punch in my numeric pass code , the chances are as good as not that only a few numbers will actually go through , and MY OWN VOICE MAIL will deny me access to my messages as if I were a common hacker , which leaves you feeling like your mother wo n't spring for bail .",nyt_eng_19960124_0726_23,24,,,,nyt_eng_19960124,Nyt1,1996-01-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,159235,1996,False
nyt_eng_20070606_0153_68:6,neg-ext-nonsubj,as_good,as,good,"The quality still is n't as good as what you 'd get from a high-def tape camcorder like Canon 's HV20 -LRB- $ 975 -RRB- , but it comes close .",nyt_eng_20070606_0153_68,6,nyt_eng_200706,-LRB- It happens to the best of us . -RRB-,"Unfortunately , the Panasonic 's still photos are , to use the technical term , horrible .",nyt_eng_20070606,Nyt2,2007-06-06,negative,not_VP-adv,not,VP-adv,False,4215,2007,False
nyt_eng_19950713_0713_36:16,outdated_input_file,as_good,as,good,"revelations of a criminal antitrust investigation , but the stock 's long-term outlook is about as good as they come in the commodities sector .",nyt_eng_19950713_0713_36,16,,,,nyt_eng_19950713,Nyt1,1995-07-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,95219,1995,False
nyt_eng_20041009_0030_27:7,neg-ext-nonsubj,as_good,as,good,"-LBQ-  Kerry by reputation is not as good at connecting with regular folks , but he has worked on that by letting people who do n't agree with him into his events to ask questions ,  -RDQ-  Buchanan said .",nyt_eng_20041009_0030_27,7,nyt_eng_200410,His events have not been limited to Democrats or supporters-only .,"From the outset of Friday 's encounter , both politicians , noted for their agility in the open format of a town hall style encounter , sparred to put the other on the defensive .",nyt_eng_20041009,Nyt2,2004-10-09,negative,not_VP-adv,not,VP-adv,False,39886,2004,False
nyt_eng_20090514_0154_12:7,neg-ext-nonsubj,as_good,as,good,"Nearby , the news was n't as good for Joe Ricci Dodge , also on Michigan Avenue , one of the local stores that will lose its franchise .",nyt_eng_20090514_0154_12,7,nyt_eng_200905,"The Westborn dealership , on Michigan Avenue and Outer Drive , has been open for more than 30 years .","Farhat said Westborn will add the Dodge brand in mid-June , which will help sales because customers are still buying trucks .",nyt_eng_20090514,Nyt2,2009-05-14,negative,not_VP-adv,not,VP-adv,False,5503,2009,False
nyt_eng_19980427_0148_66:23,outdated_input_file,as_happy,as,happy,"-LBQ-  We just made up our minds early on that if we win 15-0 in three innings , we 'll be just as happy as if we win 2-0 in seven .  -RDQ-",nyt_eng_19980427_0148_66,23,,,,nyt_eng_19980427,Nyt1,1998-04-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,432978,1998,False
nyt_eng_20100612_0084_20:22,neg-ext-nonsubj,as_hard,as,hard,"Although Security Council members could veto any proposal to de-list Taliban leaders , the U.N. official said their opposition was not as hard and fast as it had been .",nyt_eng_20100612_0084_20,22,nyt_eng_201006,"Most of them are former Taliban government ministers and other political figures , rather than military commanders .","-LBQ-  The Americans would certainly oppose some of the big names ,  -RDQ-  he said .",nyt_eng_20100612,Nyt2,2010-06-12,negative,not_VP-adv,not,VP-adv,False,49506,2010,False
nyt_eng_20051117_0141_2:23,neg-ext-nonsubj,as_heavy,as,heavy,"Additional lake-effect snow will fall near Buffalo and to the east of Lake Ontario on Friday , although it will not be as heavy .",nyt_eng_20051117_0141_2,23,nyt_eng_200511,"Peals of thunder accompanied blinding snow south of Buffalo , N.Y. , on Thursday as cold air passing over the relatively mild waters of Lake Erie generated heavy snow .",Dry and chilly conditions will prevail across most of the remainder of the East .,nyt_eng_20051117,Nyt2,2005-11-17,negative,not_VP-adv,not,VP-adv,False,2999,2005,False
apw_eng_20100911_0203_5:6,neg-ext-nonsubj,as_high,as,high,"The threat has never been as high  -RDQ-  as now , the interview quotes Squarcini as saying .",apw_eng_20100911_0203_5,6,apw_eng_201009,"-LBQ-  Objectively , there are reasons for worry .","-LBQ-  We foil an average of two -LRB- planned -RRB- attacks a year , but one day or another , we 're going to get hit .  -RDQ-",apw_eng_20100911,Apw,2010-09-11,negative,never_VP-adv,never,VP-adv,False,126,2010,False
apw_eng_19981116_1315_16:7,neg-ext-nonsubj,as_high,as,high,"-LBQ-  My own expectations were n't as high as everyone else 's ,  -RDQ-  he said .",apw_eng_19981116_1315_16,7,apw_eng_199811,He said he has no regrets about trying .,,apw_eng_19981116,Apw,1998-11-16,negative,not_VP-adv,not,VP-adv,False,10540,1998,False
nyt_eng_19970327_0523_17:10,outdated_input_file,as_high,as,high,"There was some grumbling , but spirits generally were as high as the seas were low , and the crew had evidently been trained in the enforced cordiality common to casinos on land as on water .",nyt_eng_19970327_0523_17,10,,,,nyt_eng_19970327,Nyt1,1997-03-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,301010,1997,False
nyt_eng_19960806_0306_20:32,outdated_input_file,as_high,as,high,"-LBQ-  We want to get their percentages in the market up there so that when the percentage of contracts are awarded to them based on the market , that percentage is as high as we can make it ,  -RDQ-  said Weld .",nyt_eng_19960806_0306_20,32,,,,nyt_eng_19960806,Nyt1,1996-08-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,222753,1996,False
nyt_eng_20071113_0046_30:38,neg-ext-nonsubj,as_high-quality,as,high-quality,"Without the space constraints of a vessel , meals are more free-form than on a cruise ship -- you can visit buffets anytime , although a la cartes require reservations -- but the cuisine generally is n't as high-quality as that on a luxury liner .",nyt_eng_20071113_0046_30,38,nyt_eng_200711,"Back at the resort , the food and drink keep coming .","The variety is vast , though .",nyt_eng_20071113,Nyt2,2007-11-13,negative,not_VP-adv,not,VP-adv,False,30022,2007,False
nyt_eng_19960211_0225_11:8,outdated_input_file,as_humble,as,humble,"Now you know why Russell Baze is as humble as the grooms who muck out the stalls , even though he is the winningest rider in America each of the last four years .",nyt_eng_19960211_0225_11,8,,,,nyt_eng_19960211,Nyt1,1996-02-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,165857,1996,False
nyt_eng_19970430_0647_22:21,outdated_input_file,as_important,as,important,"It was a different order of politics , in which conversion was as important as reason , and renunciation was as important as idealism .",nyt_eng_19970430_0647_22,21,,,,nyt_eng_19970430,Nyt1,1997-04-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,312620,1997,False
nyt_eng_19960205_0674_16:7,outdated_input_file,as_important,as,important,The old notion that expertise is as important for a president as it is for a surgeon or a physicist is rejected by many voters .,nyt_eng_19960205_0674_16,7,,,,nyt_eng_19960205,Nyt1,1996-02-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,163624,1996,False
nyt_eng_19950424_0300_37:5,outdated_input_file,as_important,as,important,The perception is sometimes as important as the accuracy .,nyt_eng_19950424_0300_37,5,,,,nyt_eng_19950424,Nyt1,1995-04-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,69635,1995,False
apw_eng_20020505_0759_3:9,neg-ext-nonsubj,as_important,as,important,"-RDQ-  The results of the polls are not as important as the conditions in which they take place ,  -RDQ-  Moussa Michel Tapsoda , chairman of the Independent National Electoral Commission , told journalists after he voted .",apw_eng_20020505_0759_3,9,apw_eng_200205,"The race , for all 111 seats in the West African country 's national assembly , was also seen as a crucial test of government promises of election reform .",Compaore 's party currently holds 101 of the 111 seats .,apw_eng_20020505,Apw,2002-05-05,negative,not_VP-adv,not,VP-adv,False,31010,2002,False
nyt_eng_20061219_0185_13:5,neg-ext-nonsubj,as_imposing,as,imposing,"That shadow is n't as imposing as it used to be , though .",nyt_eng_20061219_0185_13,5,nyt_eng_200612,The whiny brat rebuffs Rocky 's every effort to bond .,"Rocky 's nights are spent autographing and reminiscing with patrons at his nice but -LRB- of course -RRB- modest restaurant , where Italian specialties are made by a Spanish-speaking staff .",nyt_eng_20061219,Nyt2,2006-12-19,negative,not_VP-adv,not,VP-adv,False,65915,2006,False
nyt_eng_20010909_0115_7:35,neg-ext-nonsubj,as_impressed,as,impressed,"And that is when the high-revving engine of Mississippi 's new economy ran directly into the Archie and Bouldin families , a small but unyielding pocket of an older Mississippi that is not quite as impressed by the rush to join the global economy .",nyt_eng_20010909_0115_7,35,nyt_eng_200109,"Most significant , it agreed to acquire more than 1,500 acres that Nissan wanted for the plant _ nearly 2.5 square miles _ using the state 's power of eminent domain , if necessary , to move homeowners living on the site near this small town of 10,000 , about 15 miles north of Jackson .","These related black families , who for 60 years have owned an isolated green enclave where Nissan now wants to put a parking lot and an access road , have spurned the state 's offer of more than a half-million dollars for their land , and have gone to court to challenge the state 's condemnation procedure .",nyt_eng_20010909,Nyt2,2001-09-09,negative,not_VP-adv,not,VP-adv,False,90043,2001,False
nyt_eng_20070829_0120_31:26,neg-ext-nonsubj,as_interested,as,interested,"She writes ,  -LBQ-  All I knew was that for some reason I had a new strength and freedom inside , and I was n't as interested in clinging to Alan to find out if he was going to come back to me . ...",nyt_eng_20070829_0120_31,26,nyt_eng_200708,"There 's a great freedom and you find this peace in spite of circumstances ,  -RDQ-  she said .","I was drawing my identity from God , not from Alan , and not from the world around me .  -RDQ-",nyt_eng_20070829,Nyt2,2007-08-29,negative,not_VP-adv,not,VP-adv,False,48523,2007,False
nyt_eng_19980127_0712_8:7,neg-ext-nonsubj,as_interested,as,interested,Soto said Americans are not nearly as interested in the details of Clinton 's personal life as they are with whether he offers a strong political agenda for 1998 .,nyt_eng_19980127_0712_8,7,nyt_eng_199801,"Some called it a concerted effort by the White House to change the subject of national debate , an attempt to show that the president is in charge and at the top of his form despite allegations of an affair with a former White House intern .","-LBQ-  Americans are concerned with the issues right now , whether he is managing the country ,  -RDQ-  Soto said .",nyt_eng_19980127,Nyt1,1998-01-27,negative,not_VP-adv,not,VP-adv,True,12497,1998,False
nyt_eng_20061102_0159_17:7,neg-ext-nonsubj,as_interesting,as,interesting,But the specifics are n't near as interesting as the man involved in them .,nyt_eng_20061102_0159_17,7,nyt_eng_200611,"Director Matt Mahurin , a restaurant regular enlisted to document the place , follows Kenny as he 's losing his lease and trying to decide where to move the diner .","It soon becomes apparent that Shopsin can be grating and obnoxious if he wants to , and his reactions often seem random .",nyt_eng_20061102,Nyt2,2006-11-02,negative,not_VP-adv,not,VP-adv,False,25215,2006,False
nyt_eng_19970208_0092_41:11,outdated_input_file,as_large,as,large,"It is conceivable that a brown dwarf may sometimes be as large as 80 Jupiter masses , but no one knows how small one can be .",nyt_eng_19970208_0092_41,11,,,,nyt_eng_19970208,Nyt1,1997-02-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,284813,1997,False
nyt_eng_19960505_0126_22:12,outdated_input_file,as_likely,as,likely,The study found that recent hires at journalism schools were twice as likely to have a doctorate than those hired earlier .,nyt_eng_19960505_0126_22,12,,,,nyt_eng_19960505,Nyt1,1996-05-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,195325,1996,False
nyt_eng_19951214_0407_38:5,outdated_input_file,as_likely,as,likely,Fact  -COL-  Infertility is as likely to be the result of male factors as female .,nyt_eng_19951214_0407_38,5,,,,nyt_eng_19951214,Nyt1,1995-12-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,146009,1995,False
nyt_eng_20060601_0131_28:11,neg-ext-nonsubj,as_long,as,long,The good news is that The Break-Up must not be as long as it was expected to be .,nyt_eng_20060601_0131_28,11,nyt_eng_200606,"That , too , is deserted .",How else to explain why a star such as Ann-Margret gets high billing for a single scene with minimal dialogue and never returns ? Maybe Favreau 's scheme or the Rangers ' assistance are also on the cutting room floor .,nyt_eng_20060601,Nyt2,2006-06-01,negative,not_VP-adv,not,VP-adv,False,57227,2006,False
nyt_eng_19960112_0272_12:5,outdated_input_file,as_long,as,long,The express line was as long as that for a soup kitchen .,nyt_eng_19960112_0272_12,5,,,,nyt_eng_19960112,Nyt1,1996-01-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,154968,1996,False
nyt_eng_19970518_0020_103:4,outdated_input_file,as_loyal,as,loyal,-LBQ-  He 's as loyal as the day is long .,nyt_eng_19970518_0020_103,4,,,,nyt_eng_19970518,Nyt1,1997-05-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,318581,1997,False
nyt_eng_19951129_0272_31:7,neg-ext-nonsubj,as_lucky,as,lucky,"But most people wo n't be as lucky , so please be sure to use a good tree stand .",nyt_eng_19951129_0272_31,7,nyt_eng_199511,This eventually led me to developing my own ornament business .,"I have found that American-made , cast-steel stands are the best to be had .",nyt_eng_19951129,Nyt1,1995-11-29,negative,not_VP-adv,not,VP-adv,False,50141,1995,False
