l1,l2,f,E11,r_log_likelihood,r_Poisson_Stirling,r_odds_ratio,r_Dice,r_dPEX,r_dPXE,am_log_likelihood,am_Poisson_Stirling,am_odds_ratio,am_Dice,am_dPEX,am_dPXE,f1,f2,N
deservedly,level,3,4.7999486e-03,93826,75169,1588,13020,61647,42079,3.2665946e+01,7.0847706e+00,2.8002055e+00,4.4280443e-03,6.5973921e-03,3.3243415e-03,901,454,85220496
engagingly,offbeat,11,1.7783750e-02,42704,34410,1589,6324,71145,9301,1.1965847e+02,2.5927823e+01,2.8001211e+00,7.9594790e-03,5.4639181e-03,1.4565402e-02,754,2010,85220496
cheerfully,misanthropic,5,8.0436753e-03,69139,55388,1590,10824,42202,41346,5.4409787e+01,1.1796105e+01,2.7996693e+00,5.1626226e-03,1.0712411e-02,3.3936387e-03,1471,466,85220496
vertically,symmetrical,19,3.1231196e-02,30054,24356,1591,6557,82568,4177,2.0634068e+02,4.4647540e+01,2.7995459e+00,7.7535197e-03,4.4332137e-03,3.0496635e-02,622,4279,85220496
avowedly,anti-muslim,3,4.8080570e-03,93839,75183,1592,12549,67315,38095,3.2654882e+01,7.0825715e+00,2.7993337e+00,4.5662100e-03,5.8844987e-03,3.7207705e-03,805,509,85220496
hopelessly,outnumbered,35,5.9903829e-02,20075,16291,1593,8007,7475,40583,3.7863687e+02,8.1631164e+01,2.7991985e+00,6.6068900e-03,6.9051983e-02,3.4635973e-03,10089,506,85220496
poorly,crystalline,10,1.6269666e-02,45329,36520,1594,8388,26357,37304,1.0868100e+02,2.3543269e+01,2.7985538e+00,6.3492063e-03,1.8872953e-02,3.8092474e-03,2621,529,85220496
mathematically,tractable,28,4.6376555e-02,23302,18863,1595,4725,15409,24577,3.0378962e+02,6.5703822e+01,2.7983419e+00,9.9892972e-03,3.3801566e-02,5.8495901e-03,4779,827,85220496
surgically,sterile,17,2.7984207e-02,32355,26133,1596,7161,86699,4361,1.8454637e+02,3.9937104e+01,2.7982701e+00,7.2278912e-03,4.1136300e-03,2.9363548e-02,578,4126,85220496
rhetorically,unrestrained,3,4.8233467e-03,93869,75216,1597,12224,83823,28661,3.2635155e+01,7.0784349e+00,2.7978521e+00,4.6656299e-03,4.3283251e-03,5.0424201e-03,594,692,85220496
tonally,dissonant,10,1.6206242e-02,45323,36502,1598,5807,53340,15390,1.0870174e+02,2.3560232e+01,2.7977430e+00,8.4925690e-03,7.9807676e-03,9.0434086e-03,1104,1251,85220496
expertly,orchestrated,4,6.4456795e-03,79115,63440,1599,10644,85610,20383,4.3502489e+01,9.4339872e+00,2.7976333e+00,5.2321779e-03,4.1949569e-03,6.9212849e-03,577,952,85220496
rabidly,antisemitic,5,8.0761206e-03,69169,55406,1600,9524,51508,33046,5.4362406e+01,1.1787364e+01,2.7972927e+00,5.7208238e-03,8.3338213e-03,4.3446398e-03,1149,599,85220496
seemingly,interminable,458,1.6361503e+00,3223,2739,1601,10196,157,49491,4.5678497e+03,9.2183849e+02,2.7971927e+00,5.4128798e-03,5.5116942e-01,2.7153970e-03,168398,828,85220496
preferably,stainless,14,2.3118617e-02,36672,29632,1602,9176,17045,42749,1.5189385e+02,3.2870204e+01,2.7969870e+00,5.9034366e-03,3.0384689e-02,3.2635031e-03,4283,460,85220496
elaborately,furnished,5,8.0769772e-03,69175,55408,1603,8933,64738,24597,5.4358128e+01,1.1787133e+01,2.7969654e+00,6.0240964e-03,6.1935115e-03,5.8454017e-03,854,806,85220496
carefully,structured,35,5.7868063e-02,20044,16224,1604,3002,20544,13886,3.7968750e+02,8.2156712e+01,2.7969219e+00,1.4233428e-02,2.4905707e-02,9.9412726e-03,3515,1403,85220496
numerically,superior,441,9.3322698e-01,3173,2586,1605,1954,43780,384,4.6700126e+03,9.8790916e+02,2.7968930e+00,1.9680032e-02,1.0247376e-02,2.3775058e-01,1851,42966,85220496
congenitally,infected,4,6.4636094e-03,79141,63467,1606,10287,68258,28812,4.3478982e+01,9.4291616e+00,2.7962829e+00,5.3763441e-03,5.7710532e-03,5.0170524e-03,796,692,85220496
certifiably,batshit,4,6.4709785e-03,79147,63477,1607,11228,53726,38657,4.3473008e+01,9.4271822e+00,2.7961293e+00,5.0093926e-03,7.9080251e-03,3.6571247e-03,1092,505,85220496
old,retired,4,6.4736070e-03,79149,63479,1608,11522,51261,40778,4.3470852e+01,9.4264767e+00,2.7960718e+00,4.8929664e-03,8.3898082e-03,3.4457124e-03,1159,476,85220496
earlier,unofficial,7,1.1365153e-02,56487,45352,1609,7371,64400,17347,7.6046663e+01,1.6486598e+01,2.7957660e+00,7.0528967e-03,6.2343682e-03,8.0887797e-03,864,1121,85220496
weakly,polar,5,8.1041537e-03,69199,55428,1610,8972,62868,25736,5.4324606e+01,1.1779839e+01,2.7955079e+00,6.0024010e-03,6.4329140e-03,5.6089303e-03,890,776,85220496
shamelessly,derivative,26,4.2846876e-02,24519,19852,1611,3358,44507,7237,2.8205466e+02,6.1067752e+01,2.7954940e+00,1.3006503e-02,1.0037873e-02,1.8383558e-02,1412,2586,85220496
mercifully,brief,290,5.5672089e-01,4336,3553,1612,1762,40282,649,3.1002878e+03,6.6191514e+02,2.7952825e+00,2.1173292e-02,1.1338556e-02,1.5578557e-01,1858,25535,85220496
bitterly,cold,3818,1.1296830e+01,431,330,1613,403,15139,161,3.8971812e+04,7.9971249e+03,2.7949825e+00,6.3887820e-02,3.4390095e-02,4.3830200e-01,8686,110836,85220496
measurably,cleaner,5,8.1208868e-03,69212,55446,1614,9637,50681,33889,5.4307556e+01,1.1775360e+01,2.7949216e+00,5.6593096e-03,8.5186236e-03,4.2268826e-03,1181,586,85220496
violently,repressed,13,2.1533587e-02,38513,31098,1615,9415,17998,43416,1.4094051e+02,3.0504922e+01,2.7948455e+00,5.7726465e-03,2.8650189e-02,3.2039209e-03,4051,453,85220496
elaborately,ornamental,9,1.4680858e-02,48320,38985,1616,6543,65218,13046,9.7711297e+01,2.1178769e+01,2.7947567e+00,7.7619664e-03,6.1334291e-03,1.0521556e-02,854,1465,85220496
good,intentioned,12,1.9655377e-02,40469,32622,1617,5817,66056,9550,1.3022623e+02,2.8216865e+01,2.7945428e+00,8.4805654e-03,6.0295038e-03,1.4211700e-02,843,1987,85220496
meticulously,handwritten,7,1.1457514e-02,56538,45391,1618,10339,31086,43142,7.5964633e+01,1.6461992e+01,2.7941944e+00,5.3516820e-03,1.5495742e-02,3.2280462e-03,2165,451,85220496
defiantly,unapologetic,15,2.4635576e-02,35109,28333,1619,4719,35054,17710,1.6271938e+02,3.5253511e+01,2.7938757e+00,1.0000000e-02,1.3467230e-02,7.9320425e-03,1888,1112,85220496
ambiguously,ethnic,12,1.9859002e-02,40497,32664,1620,9139,98713,5082,1.3008203e+02,2.8163152e+01,2.7938225e+00,5.9244631e-03,3.3484192e-03,2.5328134e-02,473,3578,85220496
apart,preventative,3,4.8735224e-03,93979,75298,1621,12264,79233,31394,3.2572936e+01,7.0649514e+00,2.7933248e+00,4.6547711e-03,4.7019605e-03,4.5937874e-03,652,637,85220496
indefinitely,prolonged,5,8.1553151e-03,69246,55475,1622,9917,88415,15524,5.4266458e+01,1.1766174e+01,2.7931839e+00,5.5370986e-03,3.9935343e-03,8.9781965e-03,556,1250,85220496
negatively,oriented,9,1.4747204e-02,48347,39008,1623,6647,66943,12669,9.7631275e+01,2.1161145e+01,2.7928476e+00,7.6759062e-03,5.9270532e-03,1.0838770e-02,829,1516,85220496
hitherto,unrecorded,18,3.0086424e-02,31221,25238,1624,7348,16358,35918,1.9489416e+02,4.2166934e+01,2.7926410e+00,7.0643642e-03,3.1749175e-02,3.9670792e-03,4530,566,85220496
correctly,sized,4,6.5207670e-03,79215,63521,1625,10437,79347,23347,4.3408745e+01,9.4138673e+00,2.7924683e+00,5.3191489e-03,4.6927369e-03,6.1156353e-03,653,851,85220496
light,underfoot,6,9.8310153e-03,62065,49841,1626,10187,37565,40617,6.5082532e+01,1.4107550e+01,2.7924671e+00,5.4176072e-03,1.2376452e-02,3.4605954e-03,1731,484,85220496
poorly,equipped,23,3.8136835e-02,26602,21530,1627,3759,26812,15947,2.4920107e+02,5.3960040e+01,2.7923226e+00,1.1914012e-02,1.8517901e-02,8.7609956e-03,2621,1240,85220496
stridently,anti-gun,3,4.8974134e-03,94029,75336,1628,12480,71781,35776,3.2543895e+01,7.0585800e+00,2.7912378e+00,4.5906656e-03,5.3966164e-03,3.9828843e-03,752,555,85220496
annually,recurrent,3,4.8978945e-03,94030,75338,1629,12425,73280,34857,3.2543195e+01,7.0584520e+00,2.7911790e+00,4.6082949e-03,5.2453979e-03,4.0973020e-03,731,571,85220496
boldly,geometric,16,2.6460782e-02,33705,27218,1630,4501,34608,16918,1.7335461e+02,3.7555565e+01,2.7911041e+00,1.0329245e-02,1.3664464e-02,8.2809232e-03,1929,1169,85220496
dynamically,configurable,24,3.9997843e-02,25896,20926,1631,3923,53844,6138,2.5984004e+02,5.6253125e+01,2.7909886e+00,1.1538462e-02,7.8870495e-03,2.1355007e-02,1122,3038,85220496
crudely,deterministic,4,6.5462891e-03,79242,63551,1632,10923,88792,19560,4.3379017e+01,9.4070813e+00,2.7909325e+00,5.1249199e-03,3.9657407e-03,7.2084471e-03,554,1007,85220496
past,tense,172,3.2104325e-01,6569,5344,1633,2524,50365,847,1.8422012e+03,3.9468331e+02,2.7909202e+00,1.6109394e-02,8.5924056e-03,1.2540666e-01,1369,19985,85220496
high,dimensional,25,4.1854204e-02,25183,20386,1634,4328,19673,21136,2.7053034e+02,5.8547661e+01,2.7906052e+00,1.0667805e-02,2.6107140e-02,6.6896914e-03,3731,956,85220496
rest,easy,641,8.5056491e+00,2889,2725,1635,55321,197830,27,5.1715366e+03,9.2487075e+02,2.7905781e+00,1.2883852e-03,6.4362011e-04,8.6762656e-01,729,994315,85220496
electrically,excitable,29,4.8368364e-02,22782,18449,1636,3047,28844,11478,3.1391927e+02,6.7962721e+01,2.7905085e+00,1.4067427e-02,1.6990734e-02,1.1968770e-02,2419,1704,85220496
cartoonishly,outsized,4,6.5542684e-03,79257,63560,1637,10405,67532,29642,4.3367507e+01,9.4049652e+00,2.7902091e+00,5.3297801e-03,5.8555391e-03,4.8760490e-03,819,682,85220496
cloyingly,twee,3,4.9129496e-03,94067,75357,1638,12605,69595,37334,3.2525091e+01,7.0544534e+00,2.7898869e+00,4.5489007e-03,5.6298980e-03,3.8057366e-03,787,532,85220496
insufferably,self-important,4,6.5635619e-03,79269,63574,1639,10972,57475,36297,4.3358025e+01,9.4025037e+00,2.7897940e+00,5.1052967e-03,7.2608404e-03,3.9267297e-03,1017,550,85220496
luxuriously,soft,878,2.1944705e+00,1783,1462,1640,1561,38534,239,9.1223607e+03,1.9033901e+03,2.7897085e+00,2.3198362e-02,1.1984985e-02,3.4252319e-01,2557,73138,85220496
prohibitively,expensive,6085,4.2404852e+01,300,249,1641,1322,35254,53,5.5130308e+04,1.0481720e+04,2.7896998e+00,2.6319261e-02,1.3367875e-02,7.5995461e-01,7952,454447,85220496
fortunately,unhurt,4,6.5674694e-03,79274,63579,1642,11280,54419,38638,4.3354307e+01,9.4014698e+00,2.7896486e+00,4.9875312e-03,7.7845157e-03,3.6603883e-03,1091,513,85220496
minutely,detailed,317,9.9387380e-01,4212,3576,1643,11501,117173,138,3.2085543e+03,6.5601043e+02,2.7896122e+00,4.9003316e-03,2.4586832e-03,4.8025618e-01,658,128721,85220496
steadily,grow,12,2.0042010e-02,40545,32705,1644,8589,21670,39426,1.2984260e+02,2.8115346e+01,2.7891201e+00,6.2192278e-03,2.3490254e-02,3.5773153e-03,3349,510,85220496
fabulously,wealthy,1458,3.0668538e+00,1124,879,1645,369,12496,493,1.5427559e+04,3.2699586e+03,2.7887881e+00,6.9124096e-02,4.2018614e-02,1.9285116e-01,7545,34640,85220496
cheerfully,profane,20,3.3331195e-02,29157,23627,1646,3821,43471,10000,2.1642585e+02,4.6877692e+01,2.7886287e+00,1.1757790e-02,1.0340301e-02,1.3573768e-02,1471,1931,85220496
further,upstream,75,1.4149757e-01,12076,9864,1647,7793,3343,40638,8.0203350e+02,1.7175134e+02,2.7885148e+00,6.7549311e-03,1.3439675e-01,3.4587059e-03,21649,557,85220496
rigorously,structured,14,2.3246004e-02,36725,29654,1648,4751,44792,13958,1.5154403e+02,3.2836793e+01,2.7884484e+00,9.9467140e-03,9.9622125e-03,9.8987150e-03,1412,1403,85220496
rigorously,ascetic,5,8.2512545e-03,69341,55542,1649,10632,44558,39858,5.4152654e+01,1.1740778e+01,2.7883633e+00,5.2356021e-03,1.0023650e-02,3.5352914e-03,1412,498,85220496
hitherto,unseen,221,3.9021986e-01,5338,4324,1650,808,17222,2510,2.3783317e+03,5.1245224e+02,2.7880205e+00,3.7233594e-02,3.0054323e-02,4.8702320e-02,4530,7341,85220496
rabidly,anti-war,5,8.2513953e-03,69344,55543,1651,9601,52412,33048,5.4147156e+01,1.1740741e+01,2.7878904e+00,5.6785917e-03,8.1565105e-03,4.3444873e-03,1149,612,85220496
remotely,exploitable,154,2.9185092e-01,7187,5848,1652,3193,3386,19809,1.6458610e+03,3.5236204e+02,2.7876754e+00,1.3543224e-02,1.3342902e-01,7.1212181e-03,21590,1152,85220496
sensually,arousing,7,1.1622052e-02,56643,45474,1653,9782,96430,9568,7.5757774e+01,1.6418645e+01,2.7875290e+00,5.5955236e-03,3.4786176e-03,1.4175291e-02,493,2009,85220496
hideously,misshapen,10,1.6663597e-02,45461,36625,1654,7987,28613,34908,1.0818875e+02,2.3439368e+01,2.7875264e+00,6.6181337e-03,1.7153616e-02,4.0916485e-03,2440,582,85220496
politically,expedient,2091,6.7110299e+00,845,676,1655,1059,252,8515,2.1100971e+04,4.3059344e+03,2.7869812e+00,3.0603956e-02,4.8227549e-01,1.5775544e-02,132327,4322,85220496
lively,cultural,150,2.6148027e-01,7272,5900,1656,1010,17097,3775,1.6157454e+03,3.4865368e+02,2.7866842e+00,3.1742673e-02,3.0300932e-02,3.3210566e-02,4509,4942,85220496
densely,textured,34,5.7350992e-02,20484,16561,1657,2740,28005,10149,3.6734731e+02,7.9513879e+01,2.7865067e+00,1.5236388e-02,1.7605507e-02,1.3390003e-02,2535,1928,85220496
decisively,boisterous,12,2.0061406e-02,40561,32712,1658,6396,73692,8313,1.2974956e+02,2.8110305e+01,2.7861467e+00,7.8843627e-03,5.2065459e-03,1.6123880e-02,743,2301,85220496
elegantly,coiffed,12,2.0244719e-02,40587,32741,1659,9890,19080,44713,1.2963743e+02,2.8062900e+01,2.7860659e+00,5.5529847e-03,2.6920939e-02,3.0900955e-03,3877,445,85220496
but,certain,703,2.0297839e+00,2162,1809,1660,3322,61339,167,7.1805094e+03,1.4799634e+03,2.7857604e+00,1.3095027e-02,6.6378613e-03,4.2847413e-01,1636,105733,85220496
loosely,translatable,9,1.5051450e-02,48461,39098,1661,8496,30021,36561,9.7294232e+01,2.1081327e+01,2.7854347e+00,6.2871114e-03,1.6160085e-02,3.8947515e-03,2307,556,85220496
ill,informed,5,8.3314465e-03,69415,55610,1662,11583,103291,12146,5.4060433e+01,1.1719776e+01,2.7845421e+00,4.8756704e-03,3.1004738e-03,1.1319035e-02,441,1610,85220496
ardently,nationalist,6,1.0013530e-02,62207,49947,1663,10268,96963,11222,6.4861002e+01,1.4059617e+01,2.7843944e+00,5.3835801e-03,3.4465527e-03,1.2199635e-02,491,1738,85220496
borderline,unwatchable,21,3.5437109e-02,28306,22900,1664,4043,27722,17156,2.2676825e+02,4.9107797e+01,2.7841334e+00,1.1217949e-02,1.7827255e-02,8.1640166e-03,2568,1176,85220496
strongly,anti-abortion,73,1.3605499e-01,12323,10023,1665,6563,4163,35592,7.8087082e+02,1.6755791e+02,2.7841183e+00,7.7498806e-03,1.1438695e-01,4.0039288e-03,18202,637,85220496
strictly,verboten,102,2.0610112e-01,9707,7956,1666,8394,2123,43196,1.0823295e+03,2.3054298e+02,2.7837800e+00,6.3460462e-03,1.8308375e-01,3.2235406e-03,31590,556,85220496
obsessively,detail-oriented,9,1.5056941e-02,48474,39101,1667,6656,43389,23552,9.7254745e+01,2.1079901e+01,2.7836747e+00,7.6693651e-03,1.0363362e-02,6.0710129e-03,1480,867,85220496
newly,ascendant,102,2.0241288e-01,9691,7941,1668,7397,2437,39358,1.0842654e+03,2.3134289e+02,2.7836735e+00,7.0284238e-03,1.6770727e-01,3.5833466e-03,28418,607,85220496
vehemently,anti-semitic,18,3.0614466e-02,31298,25300,1669,6492,81160,4707,1.9419637e+02,4.2030924e+01,2.7833134e+00,7.8040321e-03,4.5459699e-03,2.7226553e-02,660,3953,85220496
racially,derogatory,189,3.4901223e-01,6057,4923,1670,1680,5121,11054,2.0231873e+03,4.3457274e+02,2.7832037e+00,2.1981856e-02,9.6696723e-02,1.2376828e-02,15245,1951,85220496
multi,ethnic,11,1.8641431e-02,42903,34612,1671,10066,103890,5205,1.1871071e+02,2.5702808e+01,2.7831253e+00,5.4699155e-03,3.0692621e-03,2.4732918e-02,444,3578,85220496
worldwide,gross,81,1.4347520e-01,11367,9264,1672,2735,49808,1952,8.7050166e+02,1.8771051e+02,2.7830276e+00,1.5281577e-02,8.7101825e-03,6.1395425e-02,1317,9284,85220496
blackly,satirical,10,1.6844891e-02,45511,36672,1673,7406,81124,8822,1.0795820e+02,2.3392373e+01,2.7821923e+00,7.0200070e-03,4.5482516e-03,1.5264880e-02,654,2195,85220496
hitherto,unpublished,97,1.6908996e-01,9971,8082,1674,1406,17009,6126,1.0436961e+03,2.2546287e+02,2.7814649e+00,2.5158864e-02,3.0441536e-02,2.1376613e-02,4530,3181,85220496
sumptuously,plump,10,1.6878334e-02,45520,36681,1675,7411,81158,8838,1.0791834e+02,2.3383759e+01,2.7813197e+00,7.0150824e-03,4.5461653e-03,1.5241524e-02,655,2196,85220496
harshly,self-critical,17,2.8794364e-02,32475,26221,1676,4620,30760,18828,1.8339947e+02,3.9726398e+01,2.7812732e+00,1.0146225e-02,1.5699742e-02,7.4765012e-03,2270,1081,85220496
staunchly,pro-european,15,2.5633376e-02,35250,28465,1677,8059,18688,38072,1.6168120e+02,3.4994865e+01,2.7810505e+00,6.5703022e-03,2.7577278e-02,3.7223648e-03,4023,543,85220496
cynically,anti-democratic,3,5.0176779e-03,94270,75526,1678,13212,98306,22853,3.2399226e+01,7.0269720e+00,2.7807967e+00,4.3795620e-03,3.3689691e-03,6.2266096e-03,481,889,85220496
lovably,kooky,4,6.6974499e-03,79461,63699,1679,10490,73186,27194,4.3194268e+01,9.3674242e+00,2.7807540e+00,5.2945069e-03,5.2543923e-03,5.3173605e-03,751,760,85220496
weakly,acidic,60,1.0731738e-01,14044,11411,1680,4281,67759,1764,6.4384613e+02,1.3879120e+02,2.7802797e+00,1.0746910e-02,5.8291072e-03,6.7295852e-02,890,10276,85220496
quaintly,archaic,11,1.8720356e-02,42922,34624,1681,8654,94135,6299,1.1858099e+02,2.5682625e+01,2.7798170e+00,6.1815117e-03,3.6207288e-03,2.0877086e-02,526,3033,85220496
locally,recurrent,36,6.4034443e-02,19808,16088,1682,7295,8277,37729,3.8646770e+02,8.3361398e+01,2.7797588e+00,7.1090047e-03,6.2935563e-02,3.7605939e-03,9557,571,85220496
implicitly,treasonous,4,6.7153564e-03,79489,63715,1683,10876,61077,34295,4.3174065e+01,9.3627858e+00,2.7797168e+00,5.1446945e-03,6.6777804e-03,4.1727581e-03,957,598,85220496
intelligently,wrought,3,5.0338947e-03,94307,75550,1684,13549,102100,21428,3.2380436e+01,7.0227679e+00,2.7794737e+00,4.2857143e-03,3.1626181e-03,6.6114393e-03,453,947,85220496
statistically,significant,16885,7.9144389e+01,92,82,1685,149,7637,77,1.6232707e+05,3.1993469e+04,2.7793156e+00,1.2275045e-01,6.7989569e-02,6.1790064e-01,27207,247904,85220496
grotesquely,dictatorial,12,2.0349295e-02,40636,32760,1686,5687,36755,21767,1.2938252e+02,2.8036049e+01,2.7790230e+00,8.6268871e-03,1.2703906e-02,6.5143606e-03,1839,943,85220496
organically,iraqi,3,5.0370981e-03,94321,75552,1687,12786,70552,37542,3.2375219e+01,7.0219391e+00,2.7789928e+00,4.4977511e-03,5.5257970e-03,3.7815540e-03,792,542,85220496
bone,fide,5,8.4324198e-03,69522,55681,1688,10764,45075,40149,5.3934991e+01,1.1693617e+01,2.7788580e+00,5.1867220e-03,9.8843508e-03,3.5078362e-03,1423,505,85220496
self-consciously,postmodern,5,8.4252267e-03,69520,55677,1689,9445,56846,30635,5.3936884e+01,1.1695470e+01,2.7786496e+00,5.7570524e-03,7.3622633e-03,4.7135381e-03,1059,678,85220496
half,hearted,387,8.0566337e-01,3528,2885,1690,1721,2000,12077,4.0900950e+03,8.6969073e+02,2.7786174e+00,2.1513147e-02,1.9100074e-01,1.1377909e-02,33956,2022,85220496
congenitally,defective,20,3.4372952e-02,29244,23705,1691,5436,71494,5141,2.1533102e+02,4.6610374e+01,2.7782085e+00,8.9365505e-03,5.4256764e-03,2.5082680e-02,796,3680,85220496
freshly,scent,6,1.0168505e-02,62327,50035,1692,11280,34792,45209,6.4682979e+01,1.4019598e+01,2.7781594e+00,4.9875312e-03,1.3582455e-02,3.0483306e-03,1965,441,85220496
though,provoking,60,1.0951503e-01,14060,11437,1693,5530,6170,31012,6.4231306e+02,1.3826298e+02,2.7781538e+00,8.8248272e-03,8.2608268e-02,4.6531137e-03,12873,725,85220496
lovably,loony,3,5.0495247e-03,94338,75574,1694,12667,73470,35729,3.2360181e+01,7.0187288e+00,2.7778821e+00,4.5317221e-03,5.2268248e-03,3.9879852e-03,751,573,85220496
hard,bodied,19,3.2456629e-02,30195,24461,1695,4143,31979,16151,2.0466297e+02,4.4329959e+01,2.7778000e+00,1.1004923e-02,1.5018072e-02,8.6612013e-03,2190,1263,85220496
farther,off-road,3,5.0556617e-03,94350,75589,1696,13588,61651,43975,3.2354527e+01,7.0171463e+00,2.7775905e+00,4.2765502e-03,6.5968288e-03,3.1559301e-03,949,454,85220496
fanatically,anti-gun,3,5.0537138e-03,94346,75585,1697,12748,71786,36865,3.2355337e+01,7.0176484e+00,2.7775400e+00,4.5078888e-03,5.3963348e-03,3.8595020e-03,776,555,85220496
differently,sized,6,1.0145634e-02,62323,50017,1698,8276,58771,24359,6.4687590e+01,1.4025465e+01,2.7775077e+00,6.4274237e-03,7.0386771e-03,5.8955962e-03,1016,851,85220496
scathingly,sarcastic,14,2.4092702e-02,36861,29767,1699,8423,94696,4848,1.5068966e+02,3.2619273e+01,2.7774767e+00,6.3305449e-03,3.5874092e-03,2.6519912e-02,527,3896,85220496
gratuitously,gory,18,3.0844951e-02,31335,25317,1700,5003,63872,6801,1.9381725e+02,4.1972291e+01,2.7773824e+00,9.5414789e-03,6.3029661e-03,1.9489533e-02,922,2851,85220496
imminently,fixable,9,1.5269214e-02,48550,39177,1701,6427,57914,16219,9.6997589e+01,2.1025182e+01,2.7773235e+00,7.8568311e-03,7.1878901e-03,8.6309707e-03,1041,1250,85220496
selectively,movable,5,8.4554307e-03,69554,55696,1702,9210,68199,23927,5.3899582e+01,1.1687699e+01,2.7769577e+00,5.8892815e-03,5.7773092e-03,5.9851240e-03,834,864,85220496
hypnotically,repetitive,31,5.4818432e-02,21904,17768,1703,6903,88100,2370,3.3278038e+02,7.1862359e+01,2.7769476e+00,7.4564041e-03,4.0145260e-03,5.1065019e-02,606,7709,85220496
rigorously,empirical,13,2.2169033e-02,38666,31200,1704,5065,45702,15134,1.4001449e+02,3.0340728e+01,2.7764399e+00,9.4545455e-03,9.6995775e-03,9.1912507e-03,1412,1338,85220496
firmly,established,41,7.1078441e-02,18166,14692,1705,2590,22075,11414,4.4090343e+02,9.5396811e+01,2.7764044e+00,1.5820953e-02,2.2994256e-02,1.2027786e-02,3403,1780,85220496
luxuriously,velvety,10,1.7102576e-02,45594,36747,1706,8321,28131,36483,1.0767133e+02,2.3326440e+01,2.7763112e+00,6.3959066e-03,1.7513972e-02,3.9042616e-03,2557,570,85220496
infectiously,groovy,14,2.3944592e-02,36852,29743,1707,4914,51100,12091,1.5071534e+02,3.2656766e+01,2.7755580e+00,9.6919349e-03,8.4245494e-03,1.1362811e-02,1230,1659,85220496
unconstitutionally,retroactive,9,1.5354428e-02,48572,39196,1708,7003,40362,26509,9.6906204e+01,2.1003429e+01,2.7753256e+00,7.3710074e-03,1.1315780e-02,5.4519535e-03,1648,794,85220496
helplessly,captive,4,6.7911597e-03,79569,63800,1709,12129,100700,16435,4.3088039e+01,9.3432863e+00,2.7752373e+00,4.6975925e-03,3.2360346e-03,8.5143514e-03,469,1234,85220496
firmly,tannic,22,3.8094850e-02,27517,22234,1710,4658,22059,21970,2.3651139e+02,5.1199763e+01,2.7744836e+00,1.0098692e-02,2.3021123e-02,6.4539472e-03,3403,954,85220496
