hit_id,adv_form,adj_form,token_str,text_window,masked,scores,moderate_total,precise_total,compare_total,weak_intense_total,meas_intense_total,mod_intense_total,good_intense_total,epistemic_total,serious_intense_total,observable_total,fear_intense_total,taboo_intense_total,absurd_intense_total,crazy_intense_total,disbelief_intense_total,unease_intense_total,excess_intense_total,max_intense_total,EDM_Morzycki_total,Mmod_SoltWilson_total,negative_total,positive_total,NPS_total,PS_rescuer_total,PPS_total,comparative_sample_total,sufficient_sample_total,intense_sample_total,min_threshold_sample_total,max_threshold_sample_total,extreme_sample_total
pcc_eng_29_108.2705_x1733630_34:22-23,no,better,The laughably light suspensions imposed on the Kiwis Issac Luke and Jeremy Smith for their fouls at Hull last Saturday smell no better .,last Saturday smell no better .,The laughably light suspensions imposed on the Kiwis Issac Luke and Jeremy Smith for their fouls at Hull last Saturday smell [MASK] better .,"{'much': 0.1415931135416031, 'considerably': 0.12512421607971191, 'even': 0.07122591137886047, 'far': 0.05276176705956459, 'significantly': 0.048416897654533386, 'markedly': 0.0410272553563118, 'no': 0.03358762338757515, 'slightly': 0.024706384167075157, 'way': 0.023893680423498154, 'none': 0.018199589103460312, 'them': 0.017938511446118355, 'noticeably': 0.017146766185760498, 'substantially': 0.016782565042376518, 'nothing': 0.014197434298694134, 'were': 0.013994543813169003, 'him': 0.011017296463251114, 'was': 0.00952357891947031, 'vastly': 0.008365852758288383, 'deserved': 0.00805079285055399, 'proved': 0.006885268725454807, 'seemed': 0.006349207367748022, 'somewhat': 0.005977214779704809, 'little': 0.005839307326823473, 'any': 0.005564699415117502, 'looked': 0.00425119511783123, 'infinitely': 0.0042120423167943954, 'progressively': 0.004109090659767389, 'still': 0.0034724241122603416, 'are': 0.0034364494495093822, 'did': 0.0032264175824820995}",0.02471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00598,0.0,0.0,0.0,0.07123,0.00598,0.0,0.0,0.0,0.02471,0.0,0.0
pcc_eng_29_109.6589_x1750860_025:5-6,that,bad,"It was n't really that bad of a transition , though I think Snort had a couple of wee problems at the beginning .",was n't really that bad of a transition,"It was n't really [MASK] bad of a transition , though I think Snort had a couple of wee problems at the beginning .","{'too': 0.2869987487792969, 'pretty': 0.1246868371963501, 'very': 0.0959603413939476, 'so': 0.08585675060749054, 'really': 0.053841087967157364, 'how': 0.04850231483578682, 'that': 0.04342779889702797, 'anything': 0.02438960038125515, 'as': 0.0173521526157856, 'any': 0.01557072438299656, 'quite': 0.01190197467803955, 'this': 0.010288028046488762, 'much': 0.010203664191067219, 'a': 0.00942088570445776, 'sound': 0.00890390295535326, 'bloody': 0.008544180542230606, 'the': 0.00783735141158104, 'terribly': 0.007514073047786951, 'been': 0.0056524453684687614, 'looking': 0.005037940572947264, 'exactly': 0.004892576485872269, 'particularly': 0.004757576156407595, 'feeling': 0.004656947683542967, 'something': 0.004446636885404587, 'seem': 0.003949056379497051, 'all': 0.0032199278939515352, 'not': 0.003176063997671008, 'feel': 0.0030890144407749176, 'look': 0.0028786465991288424, 'necessarily': 0.0023247452918440104}",0.0,0.00489,0.0,0.1617,0.0,0.00476,0.0,0.0,0.0,0.0,0.00751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12469,0.00318,0.0,0.00489,0.287,0.12469,0.01735,0.37286,0.16646,0.0,0.0,0.0
pcc_eng_29_109.2261_x1743927_31:29-30,still,eloquent,"Mc Crery , whose district is a white - collar north Louisiana , is quiet and intense , a lawmaker known for his grasp of policy nuance but still eloquent in describing the big picture .",policy nuance but still eloquent in describing the,"Mc Crery , whose district is a white - collar north Louisiana , is quiet and intense , a lawmaker known for his grasp of policy nuance but [MASK] eloquent in describing the big picture .","{'often': 0.08796581625938416, 'rather': 0.05582708865404129, 'extremely': 0.05156031996011734, 'occasionally': 0.04371550306677818, 'overly': 0.04185333102941513, 'equally': 0.03564856946468353, 'sometimes': 0.03537715598940849, 'exceptionally': 0.0337383858859539, 'particularly': 0.03226304054260254, 'somewhat': 0.03186752274632454, 'also': 0.029700059443712234, 'surprisingly': 0.02480834722518921, 'always': 0.024635884910821915, 'very': 0.023981662467122078, 'is': 0.02167472057044506, 'highly': 0.020391792058944702, 'usually': 0.018116161227226257, 'most': 0.01700713485479355, 'frequently': 0.016592059284448624, 'rarely': 0.01646113209426403, 'more': 0.014405371621251106, 'especially': 0.014334452338516712, 'unusually': 0.01431314181536436, 'less': 0.012730359099805355, 'remarkably': 0.010595791973173618, 'quite': 0.009670045226812363, 'famously': 0.009664531797170639, 'seemingly': 0.009416626766324043, 'generally': 0.0090439198538661, 'fiercely': 0.008975174278020859}",0.0,0.0,0.04414,0.03365,0.02039,0.09816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185,0.0,0.0,0.08769,0.01646,0.14731,0.0,0.0,0.08769,0.04414,0.0,0.11748,0.0,0.0,0.0
pcc_eng_29_109.3835_x1746414_07:46-47,very,cool,It was such a tough decision - and we were so impressed with every entry - that we 'll be posting a slideshow where they can all be seen - I hope you 'll come back soon to check them out - there are some very cool kids out there !,there are some very cool kids out there,It was such a tough decision - and we were so impressed with every entry - that we 'll be posting a slideshow where they can all be seen - I hope you 'll come back soon to check them out - there are some [MASK] cool kids out there !,"{'really': 0.2321537882089615, 'pretty': 0.22649972140789032, 'very': 0.07416628301143646, 'real': 0.06375845521688461, 'amazingly': 0.038874343037605286, 'super': 0.031993210315704346, 'exceptionally': 0.030518382787704468, 'incredibly': 0.02673974074423313, 'kinda': 0.024086948484182358, 'nice': 0.019897809252142906, 'crazy': 0.018177326768636703, 'fairly': 0.012959541752934456, 'extra': 0.01080257911235094, 'extremely': 0.008161337114870548, 'seriously': 0.008047130890190601, 'totally': 0.006276547443121672, 'mighty': 0.0052534546703100204, 'amazing': 0.004885716829448938, 'unusually': 0.0044633480720222, 'remarkably': 0.004369811620563269, 'perfectly': 0.004098806995898485, 'wonderful': 0.00400955555960536, 'reasonably': 0.0037035816349089146, 'surprisingly': 0.0036253659054636955, 'other': 0.003541181795299053, 'genuinely': 0.003388096345588565, 'lovely': 0.0033382498659193516, 'big': 0.003270547604188323, 'jolly': 0.0030515193939208984, 'awesome': 0.00287353596650064}",0.0037,0.0,0.0,0.30632,0.03199,0.00816,0.03887,0.00339,0.00805,0.0,0.0,0.0,0.0,0.01818,0.02674,0.0,0.0,0.01038,0.0,0.26355,0.0,0.0,0.0,0.0,0.26355,0.0,0.0,0.31448,0.0,0.0041,0.0
pcc_eng_29_109.5715_x1749423_057:32-33,truly,important,"Just as living without things makes you realize you do n't need the things you thought you once needed , being away from your life can help you discover what is truly important to you .",discover what is truly important to you .,"Just as living without things makes you realize you do n't need the things you thought you once needed , being away from your life can help you discover what is [MASK] important to you .","{'really': 0.315042644739151, 'most': 0.18118242919445038, 'more': 0.10549788922071457, 'so': 0.09261468052864075, 'very': 0.07602352648973465, 'truly': 0.06047186255455017, 'extremely': 0.010238959453999996, 'absolutely': 0.010153506882488728, 'incredibly': 0.009141054935753345, 'still': 0.009022701531648636, 'potentially': 0.008606582880020142, 'something': 0.005934712011367083, 'too': 0.0053860158659517765, 'equally': 0.004853541497141123, 'not': 0.004684537649154663, 'deeply': 0.004280295222997665, 'fundamentally': 0.00414488697424531, 'especially': 0.004118428565561771, 'less': 0.0038201315328478813, 'actually': 0.0035032639279961586, 'always': 0.0031263597775250673, 'ultimately': 0.0030672356951981783, 'inherently': 0.0025758384726941586, 'desperately': 0.0025479434989392757, 'particularly': 0.0025342744775116444, 'terribly': 0.0025264197029173374, 'highly': 0.0023738485760986805, 'genuinely': 0.0019652280025184155, 'just': 0.0017393652815371752, 'real': 0.0014744129730388522}",0.0,0.0,0.2905,0.39107,0.00665,0.01689,0.0,0.06594,0.0,0.0,0.00253,0.0,0.0,0.0,0.00914,0.0,0.0,0.0,0.01189,0.0,0.00468,0.00313,0.0,0.00539,0.0,0.2905,0.098,0.40384,0.0,0.0,0.01189
pcc_eng_29_108.1306_x1731348_11:4-5,tremendously,important,"It was a tremendously important part of Carolina Power and Light 's life , long before I was involved in it , when I was involved in it , and even today .",It was a tremendously important part of Carolina,"It was a [MASK] important part of Carolina Power and Light 's life , long before I was involved in it , when I was involved in it , and even today .","{'very': 0.7914459705352783, 'most': 0.05018151178956032, 'hugely': 0.0290647204965353, 'really': 0.021868575364351273, 'historically': 0.013504315167665482, 'particularly': 0.012386868707835674, 'highly': 0.010363048873841763, 'pretty': 0.007428815588355064, 'strategically': 0.006062008440494537, 'truly': 0.00568293547257781, 'more': 0.003647478064522147, 'fairly': 0.0034241757821291685, 'culturally': 0.0026049509178847075, 'deeply': 0.0024029340129345655, 'quite': 0.0019055873854085803, 'real': 0.0018526407657191157, 'politically': 0.0018430217169225216, 'rather': 0.001357990549877286, 'potentially': 0.0012165213702246547, 'still': 0.0010912191355600953, 'socially': 0.0010148496367037296, 'big': 0.0009594788425602019, 'relatively': 0.0009521274478174746, 'profoundly': 0.000915493059437722, 'huge': 0.0008236467838287354, 'vital': 0.0007662303396500647, 'critically': 0.000739572977181524, 'terribly': 0.0007144014234654605, 'crucial': 0.0006898381980136037, 'once': 0.0005376429762691259}",0.0,0.0,0.05383,0.81522,0.04183,0.01239,0.0,0.00568,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01221,0.0,0.0,0.0,0.0,0.01221,0.05478,0.0,0.82761,0.0,0.0,0.0
pcc_eng_29_109.3790_x1746336_30:5-6,majorly,talented,"He 's got some majorly talented supporting acts on deck including Future , Miguel , Jhene Aiko and PARTYNEXTDOOR .",'s got some majorly talented supporting acts on,"He 's got some [MASK] talented supporting acts on deck including Future , Miguel , Jhene Aiko and PARTYNEXTDOOR .","{'very': 0.2663741409778595, 'more': 0.09807060658931732, 'other': 0.06600797176361084, 'extremely': 0.04956410825252533, 'highly': 0.04653915390372276, 'musically': 0.04057757928967476, 'pretty': 0.03443649411201477, 'exceptionally': 0.023230740800499916, 'incredibly': 0.014355047605931759, 'equally': 0.012196398340165615, 'moderately': 0.01060177106410265, 'locally': 0.01025339774787426, 'fairly': 0.008503851480782032, 'already': 0.007643156684935093, 'many': 0.007625980768352747, 'really': 0.007458673324435949, 'of': 0.007346742786467075, 'hugely': 0.006765774451196194, 'super': 0.006733570247888565, 'commercially': 0.00559397554025054, 'new': 0.005351793020963669, 'particularly': 0.005277868825942278, 'young': 0.0051054260693490505, 'specially': 0.004830225370824337, 'some': 0.0047744521871209145, 'talented': 0.004202676005661488, 'less': 0.004199280869215727, 'truly': 0.003945210948586464, 'recently': 0.003813281189650297, 'extra': 0.0033049434423446655}",0.0106,0.0,0.10227,0.27383,0.06004,0.05484,0.0,0.00395,0.0,0.0,0.0,0.0,0.0,0.0,0.01436,0.0,0.0,0.0,0.0,0.04294,0.0,0.00477,0.0,0.0,0.04294,0.10227,0.0,0.32867,0.0,0.0,0.0
pcc_eng_29_109.5776_x1749523_21:1-2,Too,many,"Too many , the coincidence , the happenstance , the fate , which brought all this to be But by design and thought and care , by bold creative gifts equipped Allowed this Earth to be the place for us to live , and through it the creator see","Too many , the coincidence"," [MASK] many , the coincidence , the happenstance , the fate , which brought all this to be But by design and thought and care , by bold creative gifts equipped Allowed this Earth to be the place for us to live , and through it the creator see","{'for': 0.14156600832939148, 'by': 0.14011086523532867, 'among': 0.13689978420734406, 'so': 0.08421114832162857, 'amongst': 0.05502002686262131, 'before': 0.048189252614974976, 'through': 0.03579098358750343, 'unto': 0.03217940032482147, 'in': 0.024723559617996216, 'to': 0.021042009815573692, 'too': 0.020656777545809746, 'like': 0.015149371698498726, 'after': 0.01375875249505043, 'upon': 0.00982710625976324, 'above': 0.008301329798996449, 'how': 0.007949971593916416, 'as': 0.007014724891632795, 'beyond': 0.0065736714750528336, 'thus': 0.005782828666269779, 'infinitely': 0.005640198010951281, 'with': 0.005070906598120928, 'until': 0.004264856688678265, 'thank': 0.004222371615469456, 'of': 0.004175906535238028, 'the': 0.003952945116907358, 'without': 0.00324961356818676, 'these': 0.002988062333315611, 'unlike': 0.002924299333244562, 'but': 0.0027326990384608507, 'from': 0.002720528282225132}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02066,0.0,0.00701,0.10487,0.0,0.0,0.0,0.0
pcc_eng_29_109.6639_x1750940_018:4-5,immediately,available,IV nutrients are immediately available to the body 's cells and this route of administration allows very high blood concentrations of nutrients to be achieved .,IV nutrients are immediately available to the body,IV nutrients are [MASK] available to the body 's cells and this route of administration allows very high blood concentrations of nutrients to be achieved .,"{'readily': 0.7433604598045349, 'commonly': 0.042685866355895996, 'normally': 0.018172089010477066, 'typically': 0.017238905653357506, 'widely': 0.016538459807634354, 'usually': 0.014931740239262581, 'often': 0.013296607881784439, 'generally': 0.010517479851841927, 'also': 0.0082812225446105, 'commercially': 0.008020788431167603, 'always': 0.007761066313832998, 'frequently': 0.0076608513481915, 'rarely': 0.006731796078383923, 'freely': 0.005807932931929827, 'not': 0.005467564798891544, 'routinely': 0.005257217679172754, 'naturally': 0.004954124800860882, 'easily': 0.004611339885741472, 'currently': 0.003305818885564804, 'mainly': 0.0025168994907289743, 'increasingly': 0.002394792390987277, 'primarily': 0.002082189777866006, 'regularly': 0.0020244040060788393, 'highly': 0.001768367481417954, 'only': 0.001663500675931573, 'already': 0.001650961465202272, 'mostly': 0.0016097697662189603, 'made': 0.0015585827641189098, 'therefore': 0.0013751611113548279, 'still': 0.0013432889245450497}",0.0,0.0,0.0,0.0,0.01831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.12175,0.0,0.00166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pcc_eng_29_109.5253_x1748668_03:11-12,too,hot,We are supposed to hit 102 degrees today which is too hot for Seattle ... : ),today which is too hot for Seattle ...,We are supposed to hit 102 degrees today which is [MASK] hot for Seattle ... : ),"{'unusually': 0.1558360457420349, 'extremely': 0.15414026379585266, 'very': 0.08779557049274445, 'exceptionally': 0.05799204483628273, 'pretty': 0.0564863346517086, 'incredibly': 0.049430668354034424, 'particularly': 0.04519608989357948, 'really': 0.04469992220401764, 'quite': 0.034472543746232986, 'especially': 0.032250940799713135, 'super': 0.01913512870669365, 'too': 0.018073098734021187, 'surprisingly': 0.012545582838356495, 'so': 0.010527579113841057, 'dangerously': 0.009953547269105911, 'getting': 0.009338665753602982, 'fairly': 0.007963459938764572, 'remarkably': 0.0076644569635391235, 'relatively': 0.006732752546668053, 'still': 0.006355863530188799, 'not': 0.005308889783918858, 'amazingly': 0.0047482457011938095, 'always': 0.003985447343438864, 'uniquely': 0.0035160884726792574, 'kinda': 0.003444873495027423, 'actually': 0.0030012282077223063, 'absolutely': 0.0027450837660580873, 'somewhat': 0.002690608147531748, 'uncomfortably': 0.002580265747383237, 'certainly': 0.0024801159743219614}",0.0,0.0,0.0,0.16697,0.01914,0.23159,0.00475,0.00548,0.0,0.0,0.00995,0.0,0.0,0.0,0.04943,0.0,0.0,0.0,0.00275,0.07059,0.00531,0.00399,0.0,0.01807,0.07059,0.00673,0.0286,0.3663,0.0,0.0,0.00275
pcc_eng_29_109.0472_x1741080_23:6-7,genuinely,surprised,""" Some other folks are genuinely surprised , and most others are just acting surprised and hope they are not next on the list . ""","other folks are genuinely surprised , and most",""" Some other folks are [MASK] surprised , and most others are just acting surprised and hope they are not next on the list . ""","{'acting': 0.8820971250534058, 'being': 0.013876116834580898, 'not': 0.009631644934415817, 'genuinely': 0.009553110226988792, 'looking': 0.006160162389278412, 'feeling': 0.004403640981763601, 'obviously': 0.003859186777845025, 'sounding': 0.003624997101724148, 'pleasantly': 0.003381779883056879, 'act': 0.002704488579183817, 'getting': 0.002604079432785511, 'very': 0.002220824360847473, 'too': 0.0020255211275070906, 'actually': 0.0016206224681809545, 'quite': 0.001618082053028047, 'probably': 0.0016047919634729624, 'appearing': 0.0015208035474643111, 'just': 0.0014679733430966735, 'really': 0.0014176421100273728, 'extremely': 0.001292443717829883, 'reacting': 0.0010887765092775226, 'sometimes': 0.0010512465378269553, 'kinda': 0.0009833702351897955, 'pretty': 0.0009821129497140646, 'still': 0.0009818708058446646, 'somewhat': 0.0009431791258975863, 'overly': 0.0008557714754715562, 'mildly': 0.0007933749002404511, 'usually': 0.0007860357873141766, 'always': 0.0007475034799426794}",0.0,0.0,0.0,0.00526,0.0,0.00129,0.0,0.01117,0.0,0.00386,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.0,0.00147,0.00291,0.00963,0.00153,0.0,0.00203,0.00291,0.0,0.00203,0.00655,0.0,0.0,0.00147
pcc_eng_29_109.3234_x1745453_05:4-5,as,sweet,"You 'll feel as sweet as ever with the allover lace fabric in a nude shade , perfect for showing off with strappy and open- back looks .",You 'll feel as sweet as ever with,"You 'll feel [MASK] sweet as ever with the allover lace fabric in a nude shade , perfect for showing off with strappy and open- back looks .","{'as': 0.7270094156265259, 'so': 0.08689350634813309, 'pretty': 0.03879237920045853, 'perfectly': 0.01661917380988598, 'equally': 0.011434322223067284, 'very': 0.010050426237285137, 'amazingly': 0.00933401845395565, 'incredibly': 0.009095338173210621, 'more': 0.008409775793552399, 'absolutely': 0.006120108999311924, 'remarkably': 0.003791913390159607, 'too': 0.002388263586908579, 'really': 0.0022469053510576487, 'totally': 0.002000013832002878, '...': 0.0018993581179529428, 'utterly': 0.0016766348853707314, 'sweetly': 0.0014571441570296884, 'almost': 0.0014154136879369617, 'something': 0.0014030742458999157, ',': 0.0012971038231626153, 'uniquely': 0.0012875412357971072, 'positively': 0.0012865997850894928, 'truly': 0.001206452609039843, 'rather': 0.0011247803922742605, 'forever': 0.0010843316558748484, 'surprisingly': 0.0010110428556799889, 'exceptionally': 0.0009800259722396731, 'that': 0.0009225151152350008, 'quite': 0.0009156467858701944, 'exactly': 0.0008922804263420403}",0.0,0.00089,0.00841,0.01321,0.0,0.0,0.00933,0.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0203,0.00741,0.03992,0.0,0.0,0.00089,0.00239,0.04159,0.73542,0.08928,0.01321,0.0,0.01662,0.00741
